province,food_name,product_group_tr,product_group_en,kcal_100g
Düzce,Akçakoca Kaplandede Kestanesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Düzce,Akçakoca Sarı Fındığı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Düzce,Yufkalı Konuralp Pilavı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Düzce,Düzce Acıkası,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",211.66666666666663
Düzce,Düzce Fındıklı Tahin Helvası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Düzce,Düzce Kestane Balı,Bal,Honey,326.0
Düzce,Akçakoca Mancarlı Pidesi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Düzce,Düzce Kestanesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Edirne,Deva-i Misk Helvası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Edirne,Edirne Tava Ciğeri,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Edirne,Keşan Siğilli Bamyası,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Edirne,Edirne Badem Ezmesi,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,395.75
Edirne,Keşan Satır Et,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Edirne,Edirne Ciğer Sarma,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Edirne,İpsala Pirinci,Diğer ürünler,Other products,356.8
Edirne,Keşan Mahmutköy Kuru Fasulyesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Edirne,Edirne Beyaz Peyniri,Peynirler,Cheese,341.85714285714283
Edirne,Meriç Yer Fıstığı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Edirne,Keşan Korudağ Çiçek Balı,Bal,Honey,326.0
Edirne,Uzunköprü Köftesi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Edirne,Meriç Kara Kavunu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Elazığ,Elazığ Çedene Kahvesi,Diğer ürünler,Other products,356.8
Elazığ,Elazığ Menceki Buğdayı,Diğer ürünler,Other products,356.8
Elazığ,Elazığ Vişnesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Elazığ,Elazığ Orciği,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,395.75
Elazığ,Ağın Leblebisi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Elazığ,Elazığ Öküzgözü Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Elazığ,Elazığ Taş Ekmeği Tatlısı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Elazığ,Elazığ Tahannebi Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Elazığ,Elazığ Geven Balı,Bal,Honey,326.0
Elazığ,Elazığ Boğazkere Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Elazığ,Elazığ Sırın Yemeği,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Elazığ,Keban Biberi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Erzincan,Erzincan Tulum Peyniri,Peynirler,Cheese,341.85714285714283
Erzincan,Refahiye Balı,Bal,Honey,326.0
Erzincan,Kemaliye Dutu / Eğin Dutu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Erzincan,Kemah Doğal Kaynak Tuzu,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",211.66666666666663
Erzincan,Kemaliye Lök Tatlısı / Eğin Lök Tatlısı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Erzincan,Erzincan Üzümlü Sarucu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Erzincan,Cimin Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Erzincan,Erzincan Kesme Kadayıfı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Erzincan,Kemaliye Kuru Kaymağı/Eğin Kuru Kaymağı,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),398.0
Erzurum,Erzurum Su Böreği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Erzurum,Erzurum Peynir Helvası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Erzurum,Erzurum Pastırması,İşlenmiş ve işlenmemiş et ürünleri,Meat products,251.875
Erzurum,Erzurum Demir Tatlısı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Erzurum,Erzurum Mantısı /Erzurum Hıngeli,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Erzurum,Erzurum Civil Peyniri,Peynirler,Cheese,341.85714285714283
Erzurum,Erzurum Cılbıra / Erzurum Çılbır,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Erzurum,İspir Kaymağı,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),398.0
Erzurum,Narman Şeker Fasulyesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Erzurum,Pasinler Yaprak Döner,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Erzurum,Erzurum Pekmezli Baklavası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Erzurum,Erzurum Ayva Yahnisi / Erzurum Ayva Kalyesi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Erzurum,Erzurum Babaanne Pastası / Erzurum Pastası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Erzurum,Erzurum Aşotu,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",211.66666666666663
Erzurum,Erzurum Aşmalı Yahni,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Erzurum,Erzurum Ayran Aşı Çorbası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Erzurum,Erzurum Sucuğu,İşlenmiş ve işlenmemiş et ürünleri,Meat products,251.875
Erzurum,Erzurum Kıtlama Şekeri,Diğer ürünler,Other products,356.8
Erzurum,İspir Kuru Fasulyesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Erzurum,Erzurum Tatar Böreği,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Erzurum,Erzurum Pekmezli Kadayıfı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Erzurum,Erzurum Tel Helvası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Erzurum,Erzurum Ekşili Dolma,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Erzurum,Erzurum Eriştesi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Erzurum,Erzurum Kuru Kayısı Kaysefesi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Erzurum,Erzurum Ketesi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Erzurum,Erzurum Kesme Aşı Çorbası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Erzurum,Erzurum Kaz Lokması,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Erzurum,Erzurum Kadayıf Dolması,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Erzurum,Erzurum Kavut Haşılı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Erzurum,Erzurum Kara Fatma Çorbası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Erzurum,Erzurum Küflü Civil Peyniri (Göğermiş Peynir),Peynirler,Cheese,341.85714285714283
Erzurum,Erzurum Hasıta / Erzurum Hasuta,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Erzurum,Erzurum Gliko,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Erzurum,Erzurum Et Kavurması,İşlenmiş ve işlenmemiş et ürünleri,Meat products,251.875
Erzurum,Erzurum Hurma Tatlısı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Erzurum,Erzurum Tuzlu Lokumu,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Erzurum,Erzurum Herle Aşı Çorbası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Erzurum,Erzurum Lavaş Ekmeği / Erzurum Ecem Ekmeği / Erzurum Acem Ekmeği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Erzurum,Erzurum Patates Boranisi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Erzurum,Erzurum Un Helvası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Erzurum,Erzurum Yumurta Pilavı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Erzurum,Erzurum Çaşır Kavurması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Erzurum,Erzurum Çaşır Salamurası,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Erzurum,Erzurum Çeç Pancarı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Erzurum,Erzurum Çiriş Yemeği,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Erzurum,Oltu Cağ Kebabı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Erzurum,Erzurum Çortutu Pancarı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Erzurum,Erzurum Şalgam Dolması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Erzurum,Karnavas Dut Pekmezi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Erzurum,Hınıs Köftesi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Erzurum,Hınıs Fasulyesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Erzurum,Tortum Ekşi Pestili,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,395.75
Erzurum,Hasankale Lavaşı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Erzurum,Erzurum Dut Çullaması,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Erzurum,Erzurum Hink Yemeği,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Eskişehir,Sivrihisar Höşmerim Tatlısı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Eskişehir,Sivrihisar Kelem Dolması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Eskişehir,Kızılinler Bal Kabağı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Eskişehir,Sivrihisar Muska Baklavası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Eskişehir,Sivrihisar Dövme Sucuğu,İşlenmiş ve işlenmemiş et ürünleri,Meat products,251.875
Eskişehir,Sivrihisar Arabaşı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Eskişehir,Eskişehir Met Helvası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Eskişehir,Eskişehir Simidi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Eskişehir,Eskişehir Çiğböreği (Çibörek),Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Antep Baklavası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Gaziantep,Gaziantep Kuymağı/Antep Kuymağı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Gaziantep,Gaziantep Kabaklama/Antep Kabaklama,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Araban Sarımsağı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Gaziantep,"Gaziantep / Antep Altı Ezmeli Kebap, Gaziantep / Antep Altı Ezmeli Kuşbaşı Kebabı, Gaziantep / Antep Altı Ezmeli Kıyma Kebabı",Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Antep Beyranı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Haveydi Köfte / Antep Haveydi Köfte,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Malhıtalı Köftesi/Gaziantep Mercimekli Köftesi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Antep Muskası (Gaziantep Muskası),"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,395.75
Gaziantep,Antep Zahter Balı / Gaziantep Zahter Balı,Bal,Honey,326.0
Gaziantep,Antep Yuvarlaması / Antep Yuvalaması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Antep Tırnaklı Pidesi / Gaziantep Tırnaklı Pidesi / Antep Pidesi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Gaziantep,Antep Sumağı,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",211.66666666666663
Gaziantep,Antep Allı Yeşilli Dolma /Antep Nakışlı Dolma /Antep Yaz Dolması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Antep Biber Salçası / Gaziantep Biber Salçası,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Gaziantep,Gaziantep Haylan Kabağı Reçeli,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Gaziantep,Antep Peynirli İrmik Helvası / Gaziantep Peynirli İrmik Helvası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Gaziantep,Antep Şiveydizi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Haylan Kabağı Dolması / Antep Haylan Kabağı Dolması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Antep Peyniri / Gaziantep Peyniri / Antep Sıkma Peyniri,Peynirler,Cheese,341.85714285714283
Gaziantep,Gaziantep Lebeniye Çorbası/Antep Lebeniye Çorbası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Antep Firiği,Diğer ürünler,Other products,356.8
Gaziantep,Antep Menengiç Kahvesi / Gaziantep Menengiç Kahvesi / Antep Melengiç Kahvesi / Gaziantep Melengiç Kahvesi,Diğer ürünler,Other products,356.8
Gaziantep,Antep Zahter Çayı / Gaziantep Zahter Çayı,Diğer ürünler,Other products,356.8
Gaziantep,Antep Bulguru / Gaziantep Bulguru,Diğer ürünler,Other products,356.8
Gaziantep,Gaziantep / Antep Ekşili / Akıtmalı Ufak Köfte,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Damat Dolması / Gaziantep Kuzu İçli Kabak Dolma,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep / Antep Yarım Tava,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Acur-Biber Turşusu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Gaziantep,Gaziantep Alenaziği /Antep Alenaziği,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Arap Köftesi / Antep Arap Köftesi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Buhara Pilavı / Antep Buhara Pilavı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Börek Çorbası / Antep Börek Çorbası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Börk Aşı / Gaziantep Mıcırık Aşı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Bülbül Yuvası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Gaziantep,Gaziantep Cağırtlak Kebabı/ Antep Cağırtlak Kebabı / Gaziantep Cartlak Kebabı / Antep Cartlak Kebabı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Doğrama/Antep Doğrama,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Dolangel Tatlısı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Gaziantep,Gaziantep Koruk Ekşisi,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",211.66666666666663
Gaziantep,Gaziantep Fasulyeli Kabak Dolması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Küşleme Kebabı/Antep Küşleme Kebabı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Susamlı Kıtır Helva,Diğer ürünler,Other products,356.8
Gaziantep,Antep Urmu Dut Şurubu / Gaziantep Urmu Dut Şurubu,Alkolsüz içecekler,Non-alcoholic beverages,72.57142857142857
Gaziantep,Antep Fıstık Ezmesi (Antepfıstığı Ezmesi / Gaziantep Fıstık Ezmesi),"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,395.75
Gaziantep,Gaziantep/Antep Ayvalı Ekşili Taraklık,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep/Antep Firikli Acur Dolması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Nohut Dürümü/Antep Nohut Dürümü,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Tene Katması / Antep Tene Katması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Simit Aşı/Antep Simit Aşı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Simit Kebabı/Antep Simit Kebabı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Şöbiyeti / Antep Şöbiyeti,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Gaziantep,Gaziantep Sini Köftesi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Antep Dolmalık Biber Kurusu / Gaziantep Dolmalık Biber Kurusu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Gaziantep,Gaziantep Sebzeli Peynirli Böreği /Antep Sebzeli Peynirli Böreği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Gaziantep,Gaziantep Sütlü Zerdesi/Gaziantep Astarlı Sütlacı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Gaziantep,Gaziantep Sarımsak Kebabı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Antep Lahmacunu / Gaziantep Lahmacunu,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Gaziantep,Gaziantep Süzek Yapması / Antep Süzek Yapması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Pirpirim Aşı/Antep Pirpirim Aşı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Yağlı Köfte / Antep Yağlı Köfte,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Yenidünya Kebabı/Antep Yenidünya Kebabı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Yeşil Zeytin Böreği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Gaziantep,Gaziantep Yoğurtlu Patates/Antep Yoğurtlu Patates,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Yoğurtlu Taze Fasulye/Antep Yoğurtlu Taze Fasulye,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep İçli Köftesi / Antep İçli Köftesi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Pirinçli Böreği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Gaziantep,Gaziantep Oğuzeli Narı /Antep Oğuzeli Narı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Gaziantep,Gaziantep Omacı/Antep Omacı/Pisik Köftesi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Şekerli Peynirli Böreği/ Antep Şekerli Peynirli Böreği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Gaziantep,Gaziantep Şirin Tarhanası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Gaziantep,Gaziantep Sarımsak Aşı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Antep Kübban Ekmeği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Gaziantep,Antep Pekmezi / Gaziantep Pekmezi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Gaziantep,Antep Kuruluk Patlıcanı (Gaziantep Kuru Patlıcanı),İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Gaziantep,"Antep Meyan Şerbeti (Gaziantep Meyan Şerbeti, Antep Meyankökü Şerbeti)",Alkolsüz içecekler,Non-alcoholic beverages,72.57142857142857
Gaziantep,Gaziantep/Antep Çağla Aşı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep/Antep Sebzeli Kebap,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep/Antep Maş Çorbası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep/Antep Maş Piyazı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep/Antep Keme Kebabı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Mumbar Dolması/ Antep Mumbar Dolması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Antep Köy Kahkesi (Gaziantep Köy Kahkesi),"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Gaziantep,Gaziantep/Antep Firik Pilavı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Antep Haylan Kabağı Kurusu / Gaziantep Haylan Kabağı Kurusu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Gaziantep,İslahiye Biberi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Gaziantep,Antep Karası Kuru Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Gaziantep,Gaziantep Malhıtalı Aşı/Lapası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Öz Çorba/Antep Öz Çorba,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep Muhammarası,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",211.66666666666663
Gaziantep,Oğuzeli Nar Ekşisi,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",211.66666666666663
Gaziantep,Antep Fıstığı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Gaziantep,Gaziantep/Antep Bakla Tavası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Gaziantep/Antep Erik Tavası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Gaziantep,Antep Kurabiyesi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Gaziantep,Nizip Patlıcanı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Gaziantep,Sof Domatesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Gaziantep,Nizip Nanesi,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",211.66666666666663
Gaziantep,Nizip Mızar Havucu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Gaziantep,Antep Katmeri,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Gaziantep,Gaziantep/Antep Alaca Çorba,Yemekler ve çorbalar,Meals & soups,211.11764705882356
